workerid,correct,condition,gameId,selected,orig_trialNum,orig_repNum,matcher_trialNum,matcher_repNum,target,original_pct_correct,message_history,target_history,message
5033,FALSE,random,rSMFkjhskBteiyQMB,G,28,2,16,1,B,0.6666666666666666,"[[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}],[{""role"":""describer"",""text"":""baby swaddled, looks like an i"",""message_number"":1}],[{""role"":""describer"",""text"":""depressed man, sitting down, one knee bent up, head tilted forward"",""message_number"":1}],[{""role"":""describer"",""text"":""kneeling speaker"",""message_number"":1}]]","[""I"",""H"",""F"",""K""]","[{""role"":""describer"",""text"":""wings, man head facing down, kneeling"",""message_number"":1}]"
5033,TRUE,random,GWCD2NGoiA2n5Wh2i,H,67,5,17,1,H,1,"[[{""role"":""matcher"",""text"":""Johnny 5 is alive!"",""message_number"":1},{""role"":""matcher"",""text"":""Double Diamond Bummed man with triangle butt was selected"",""message_number"":2},{""role"":""describer"",""text"":""dancing man for this round!"",""message_number"":3}]]","[""A""]","[{""role"":""matcher"",""text"":""radioactive"",""message_number"":1},{""role"":""describer"",""text"":""bean body for this one"",""message_number"":2},{""role"":""matcher"",""text"":""Johnny 5 is a robot that comes alive It's a story as old as time"",""message_number"":3}]"
5033,TRUE,random,GWCD2NGoiA2n5Wh2i,E,63,5,18,1,E,1,"[[{""role"":""matcher"",""text"":""Johnny 5 is alive!"",""message_number"":1},{""role"":""matcher"",""text"":""Double Diamond Bummed man with triangle butt was selected"",""message_number"":2},{""role"":""describer"",""text"":""dancing man for this round!"",""message_number"":3}],[{""role"":""matcher"",""text"":""radioactive"",""message_number"":1},{""role"":""describer"",""text"":""bean body for this one"",""message_number"":2},{""role"":""matcher"",""text"":""Johnny 5 is a robot that comes alive It's a story as old as time"",""message_number"":3}]]","[""A"",""H""]","[{""role"":""matcher"",""text"":""minnesota"",""message_number"":1},{""role"":""describer"",""text"":""bunny ears for this round! we're really truckin'"",""message_number"":2}]"
5033,FALSE,random,22dyGMRgestp8u5Lc,F,17,1,19,1,A,1,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}]]","[""E""]","[{""role"":""describer"",""text"":""Falling backwards, facing left, arms out"",""message_number"":1}]"
5033,TRUE,random,x8BXJBHh3RxchPoHv,J,20,1,20,1,J,1,[],[],"[{""role"":""describer"",""text"":""head and large body"",""message_number"":1},{""role"":""describer"",""text"":""left side of body solid"",""message_number"":2},{""role"":""describer"",""text"":""right side with a small arm pointing right"",""message_number"":3}]"
5033,TRUE,random,Z2WAkYpWiXwuGcdME,E,35,2,21,1,E,1,[],[],"[{""role"":""describer"",""text"":""triangle bunny"",""message_number"":1}]"
5033,TRUE,random,x8BXJBHh3RxchPoHv,C,62,5,22,1,C,1,"[[{""role"":""describer"",""text"":""head and large body"",""message_number"":1},{""role"":""describer"",""text"":""left side of body solid"",""message_number"":2},{""role"":""describer"",""text"":""right side with a small arm pointing right"",""message_number"":3}]]","[""J""]","[{""role"":""describer"",""text"":""ghost"",""message_number"":1}]"
5033,FALSE,random,BTbGhXZvjdSFubTBg,H,51,4,23,1,F,1,"[[{""role"":""describer"",""text"":""bent knees but not kneeling arms out"",""message_number"":1},{""role"":""describer"",""text"":""both feet on floor"",""message_number"":2},{""role"":""matcher"",""text"":""Does he kind of have the shape of the letter S"",""message_number"":3},{""role"":""matcher"",""text"":""lightning bolt"",""message_number"":4}],[{""role"":""describer"",""text"":""a person standing holding out their hands,"",""message_number"":1},{""role"":""matcher"",""text"":""Both feet on the ground"",""message_number"":2},{""role"":""matcher"",""text"":""Inverted top hat in hands"",""message_number"":3},{""role"":""matcher"",""text"":""Are they side on"",""message_number"":4},{""role"":""matcher"",""text"":""Wait, holding OUT their hands, or holding UP their hands"",""message_number"":5},{""role"":""describer"",""text"":""yes inverted top hat"",""message_number"":6},{""role"":""matcher"",""text"":""lol top hat"",""message_number"":7}]]","[""L"",""D""]","[{""role"":""describer"",""text"":""bean bag guy"",""message_number"":1}]"
5033,TRUE,random,zviCQXNM4xWoYTmoY,I,23,1,24,2,I,1,"[[{""role"":""describer"",""text"":""dog"",""message_number"":1}]]","[""B""]","[{""role"":""describer"",""text"":""ice skater with leg out behind"",""message_number"":1}]"
5033,FALSE,random,MEJ8y7jRW4947MPrH,J,65,5,25,2,F,1,"[[{""role"":""describer"",""text"":""squat boy"",""message_number"":1},{""role"":""describer"",""text"":""my margarita says \""Yes life is good\"""",""message_number"":2},{""role"":""describer"",""text"":""squat guy"",""message_number"":3},{""role"":""matcher"",""text"":""squat boyyy"",""message_number"":4},{""role"":""describer"",""text"":""squat guy"",""message_number"":5},{""role"":""matcher"",""text"":""the one who looks like server girl but no server girl"",""message_number"":6}],[{""role"":""describer"",""text"":""server girl"",""message_number"":1},{""role"":""describer"",""text"":""legs sticking up to the left"",""message_number"":2},{""role"":""describer"",""text"":""arms out to right"",""message_number"":3}],[{""role"":""describer"",""text"":""facing the left"",""message_number"":1},{""role"":""describer"",""text"":""communion guy"",""message_number"":2},{""role"":""matcher"",""text"":""priest guy"",""message_number"":3},{""role"":""describer"",""text"":""communion*"",""message_number"":4},{""role"":""describer"",""text"":""priest yeah"",""message_number"":5}],[{""role"":""describer"",""text"":""Frankenstein"",""message_number"":1}],[{""role"":""describer"",""text"":""block guy arm and leg to the right diamond head"",""message_number"":1},{""role"":""describer"",""text"":""left side straight line"",""message_number"":2},{""role"":""matcher"",""text"":""gets wider as it goes up"",""message_number"":3}]]","[""L"",""K"",""D"",""A"",""J""]","[{""role"":""describer"",""text"":""wall boy"",""message_number"":1}]"
5033,TRUE,random,LzNv7CD7gRuxpk7cQ,I,10,0,26,2,I,1,"[[{""role"":""describer"",""text"":""Angel kneeling facing left"",""message_number"":1},{""role"":""describer"",""text"":""triangle on right back is angel wings"",""message_number"":2},{""role"":""describer"",""text"":""looking up"",""message_number"":3},{""role"":""describer"",""text"":""Arms look praying to the left"",""message_number"":4}]]","[""B""]","[{""role"":""describer"",""text"":""like someone ice skating with one leg up"",""message_number"":1},{""role"":""describer"",""text"":""facing left"",""message_number"":2},{""role"":""describer"",""text"":""both arms pointing left"",""message_number"":3}]"
5033,TRUE,random,BTbGhXZvjdSFubTBg,D,19,1,27,2,D,0.8,"[[{""role"":""describer"",""text"":""bent knees but not kneeling arms out"",""message_number"":1},{""role"":""describer"",""text"":""both feet on floor"",""message_number"":2},{""role"":""matcher"",""text"":""Does he kind of have the shape of the letter S"",""message_number"":3},{""role"":""matcher"",""text"":""lightning bolt"",""message_number"":4}],[{""role"":""describer"",""text"":""a person standing holding out their hands,"",""message_number"":1},{""role"":""matcher"",""text"":""Both feet on the ground"",""message_number"":2},{""role"":""matcher"",""text"":""Inverted top hat in hands"",""message_number"":3},{""role"":""matcher"",""text"":""Are they side on"",""message_number"":4},{""role"":""matcher"",""text"":""Wait, holding OUT their hands, or holding UP their hands"",""message_number"":5},{""role"":""describer"",""text"":""yes inverted top hat"",""message_number"":6},{""role"":""matcher"",""text"":""lol top hat"",""message_number"":7}],[{""role"":""describer"",""text"":""bean bag guy"",""message_number"":1}]]","[""L"",""D"",""F""]","[{""role"":""describer"",""text"":""the one standing straight with arms outstretched"",""message_number"":1},{""role"":""describer"",""text"":""looks like holding a tray"",""message_number"":2},{""role"":""matcher"",""text"":""upside down top hat"",""message_number"":3}]"
5033,FALSE,random,LzNv7CD7gRuxpk7cQ,J,42,3,28,2,E,1,"[[{""role"":""describer"",""text"":""Angel kneeling facing left"",""message_number"":1},{""role"":""describer"",""text"":""triangle on right back is angel wings"",""message_number"":2},{""role"":""describer"",""text"":""looking up"",""message_number"":3},{""role"":""describer"",""text"":""Arms look praying to the left"",""message_number"":4}],[{""role"":""describer"",""text"":""like someone ice skating with one leg up"",""message_number"":1},{""role"":""describer"",""text"":""facing left"",""message_number"":2},{""role"":""describer"",""text"":""both arms pointing left"",""message_number"":3}]]","[""B"",""I""]","[{""role"":""describer"",""text"":""indian"",""message_number"":1}]"
5033,FALSE,random,Z2WAkYpWiXwuGcdME,C,63,5,29,2,J,1,"[[{""role"":""describer"",""text"":""triangle bunny"",""message_number"":1}]]","[""E""]","[{""role"":""describer"",""text"":""rectangle"",""message_number"":1}]"
5033,TRUE,random,22dyGMRgestp8u5Lc,G,37,3,30,2,G,1,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""Falling backwards, facing left, arms out"",""message_number"":1}]]","[""E"",""A""]","[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}]"
5033,FALSE,random,GWCD2NGoiA2n5Wh2i,B,40,3,31,2,C,1,"[[{""role"":""matcher"",""text"":""Johnny 5 is alive!"",""message_number"":1},{""role"":""matcher"",""text"":""Double Diamond Bummed man with triangle butt was selected"",""message_number"":2},{""role"":""describer"",""text"":""dancing man for this round!"",""message_number"":3}],[{""role"":""matcher"",""text"":""radioactive"",""message_number"":1},{""role"":""describer"",""text"":""bean body for this one"",""message_number"":2},{""role"":""matcher"",""text"":""Johnny 5 is a robot that comes alive It's a story as old as time"",""message_number"":3}],[{""role"":""matcher"",""text"":""minnesota"",""message_number"":1},{""role"":""describer"",""text"":""bunny ears for this round! we're really truckin'"",""message_number"":2}]]","[""A"",""H"",""E""]","[{""role"":""matcher"",""text"":""Mr Bean"",""message_number"":1},{""role"":""describer"",""text"":""flying guy!"",""message_number"":2}]"
5033,TRUE,random,zviCQXNM4xWoYTmoY,F,10,0,32,2,F,1,"[[{""role"":""describer"",""text"":""dog"",""message_number"":1}],[{""role"":""describer"",""text"":""ice skater with leg out behind"",""message_number"":1}]]","[""B"",""I""]","[{""role"":""describer"",""text"":""person sitting down with legs out in front of them, facing left, head hanging forwards a bit"",""message_number"":1},{""role"":""matcher"",""text"":""legs bent"",""message_number"":2},{""role"":""matcher"",""text"":""two triangles out the back or no"",""message_number"":3}]"
5033,FALSE,random,BTbGhXZvjdSFubTBg,A,64,5,33,2,G,1,"[[{""role"":""describer"",""text"":""bent knees but not kneeling arms out"",""message_number"":1},{""role"":""describer"",""text"":""both feet on floor"",""message_number"":2},{""role"":""matcher"",""text"":""Does he kind of have the shape of the letter S"",""message_number"":3},{""role"":""matcher"",""text"":""lightning bolt"",""message_number"":4}],[{""role"":""describer"",""text"":""a person standing holding out their hands,"",""message_number"":1},{""role"":""matcher"",""text"":""Both feet on the ground"",""message_number"":2},{""role"":""matcher"",""text"":""Inverted top hat in hands"",""message_number"":3},{""role"":""matcher"",""text"":""Are they side on"",""message_number"":4},{""role"":""matcher"",""text"":""Wait, holding OUT their hands, or holding UP their hands"",""message_number"":5},{""role"":""describer"",""text"":""yes inverted top hat"",""message_number"":6},{""role"":""matcher"",""text"":""lol top hat"",""message_number"":7}],[{""role"":""describer"",""text"":""bean bag guy"",""message_number"":1}],[{""role"":""describer"",""text"":""the one standing straight with arms outstretched"",""message_number"":1},{""role"":""describer"",""text"":""looks like holding a tray"",""message_number"":2},{""role"":""matcher"",""text"":""upside down top hat"",""message_number"":3}]]","[""L"",""D"",""F"",""D""]","[{""role"":""describer"",""text"":""kung fu yoga guy"",""message_number"":1}]"
5033,TRUE,random,BTbGhXZvjdSFubTBg,C,59,4,34,2,C,1,"[[{""role"":""describer"",""text"":""bent knees but not kneeling arms out"",""message_number"":1},{""role"":""describer"",""text"":""both feet on floor"",""message_number"":2},{""role"":""matcher"",""text"":""Does he kind of have the shape of the letter S"",""message_number"":3},{""role"":""matcher"",""text"":""lightning bolt"",""message_number"":4}],[{""role"":""describer"",""text"":""a person standing holding out their hands,"",""message_number"":1},{""role"":""matcher"",""text"":""Both feet on the ground"",""message_number"":2},{""role"":""matcher"",""text"":""Inverted top hat in hands"",""message_number"":3},{""role"":""matcher"",""text"":""Are they side on"",""message_number"":4},{""role"":""matcher"",""text"":""Wait, holding OUT their hands, or holding UP their hands"",""message_number"":5},{""role"":""describer"",""text"":""yes inverted top hat"",""message_number"":6},{""role"":""matcher"",""text"":""lol top hat"",""message_number"":7}],[{""role"":""describer"",""text"":""bean bag guy"",""message_number"":1}],[{""role"":""describer"",""text"":""the one standing straight with arms outstretched"",""message_number"":1},{""role"":""describer"",""text"":""looks like holding a tray"",""message_number"":2},{""role"":""matcher"",""text"":""upside down top hat"",""message_number"":3}],[{""role"":""describer"",""text"":""kung fu yoga guy"",""message_number"":1}]]","[""L"",""D"",""F"",""D"",""G""]","[{""role"":""describer"",""text"":""the flying ghost"",""message_number"":1}]"
5033,TRUE,random,zviCQXNM4xWoYTmoY,F,33,2,35,2,F,1,"[[{""role"":""describer"",""text"":""dog"",""message_number"":1}],[{""role"":""describer"",""text"":""ice skater with leg out behind"",""message_number"":1}],[{""role"":""describer"",""text"":""person sitting down with legs out in front of them, facing left, head hanging forwards a bit"",""message_number"":1},{""role"":""matcher"",""text"":""legs bent"",""message_number"":2},{""role"":""matcher"",""text"":""two triangles out the back or no"",""message_number"":3}]]","[""B"",""I"",""F""]","[{""role"":""describer"",""text"":""person sitting facing left with legs out bent in front of them"",""message_number"":1},{""role"":""matcher"",""text"":""I'm not seeing the dog but I keep getting it right!"",""message_number"":2}]"
5033,TRUE,random,MDLyuv29jevaGLSeT,C,26,2,36,3,C,0.8,"[[{""role"":""describer"",""text"":""lying down head leaning to the left"",""message_number"":1}]]","[""G""]","[{""role"":""describer"",""text"":""arms up in the air"",""message_number"":1}]"
5033,TRUE,random,zviCQXNM4xWoYTmoY,K,58,4,37,3,K,1,"[[{""role"":""describer"",""text"":""dog"",""message_number"":1}],[{""role"":""describer"",""text"":""ice skater with leg out behind"",""message_number"":1}],[{""role"":""describer"",""text"":""person sitting down with legs out in front of them, facing left, head hanging forwards a bit"",""message_number"":1},{""role"":""matcher"",""text"":""legs bent"",""message_number"":2},{""role"":""matcher"",""text"":""two triangles out the back or no"",""message_number"":3}],[{""role"":""describer"",""text"":""person sitting facing left with legs out bent in front of them"",""message_number"":1},{""role"":""matcher"",""text"":""I'm not seeing the dog but I keep getting it right!"",""message_number"":2}]]","[""B"",""I"",""F"",""F""]","[{""role"":""describer"",""text"":""kneeling on floor, feet sticking up behind arms out"",""message_number"":1}]"
5033,TRUE,random,Z2WAkYpWiXwuGcdME,B,59,4,38,3,B,1,"[[{""role"":""describer"",""text"":""triangle bunny"",""message_number"":1}],[{""role"":""describer"",""text"":""rectangle"",""message_number"":1}]]","[""E"",""J""]","[{""role"":""describer"",""text"":""arm air kneeling"",""message_number"":1}]"
5033,FALSE,random,22dyGMRgestp8u5Lc,I,52,4,39,3,A,1,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""Falling backwards, facing left, arms out"",""message_number"":1}],[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}]]","[""E"",""A"",""G""]","[{""role"":""describer"",""text"":""falling backward (sorry) facing left with arms up one leg out"",""message_number"":1}]"
5033,TRUE,random,MDLyuv29jevaGLSeT,I,70,5,40,3,I,1,"[[{""role"":""describer"",""text"":""lying down head leaning to the left"",""message_number"":1}],[{""role"":""describer"",""text"":""arms up in the air"",""message_number"":1}]]","[""G"",""C""]","[{""role"":""describer"",""text"":""ice skater facing left, one leg extended"",""message_number"":1}]"
5033,TRUE,random,x8BXJBHh3RxchPoHv,D,68,5,41,3,D,1,"[[{""role"":""describer"",""text"":""head and large body"",""message_number"":1},{""role"":""describer"",""text"":""left side of body solid"",""message_number"":2},{""role"":""describer"",""text"":""right side with a small arm pointing right"",""message_number"":3}],[{""role"":""describer"",""text"":""ghost"",""message_number"":1}]]","[""J"",""C""]","[{""role"":""describer"",""text"":""sermon"",""message_number"":1}]"
5033,TRUE,random,x8BXJBHh3RxchPoHv,B,2,0,42,3,B,0.25,"[[{""role"":""describer"",""text"":""head and large body"",""message_number"":1},{""role"":""describer"",""text"":""left side of body solid"",""message_number"":2},{""role"":""describer"",""text"":""right side with a small arm pointing right"",""message_number"":3}],[{""role"":""describer"",""text"":""ghost"",""message_number"":1}],[{""role"":""describer"",""text"":""sermon"",""message_number"":1}]]","[""J"",""C"",""D""]","[{""role"":""describer"",""text"":""like someone kneeling"",""message_number"":1},{""role"":""describer"",""text"":""facing to the right of screen"",""message_number"":2},{""role"":""matcher"",""text"":""arms together or spread"",""message_number"":3},{""role"":""matcher"",""text"":""arms raised"",""message_number"":4},{""role"":""describer"",""text"":""arms raised"",""message_number"":5}]"
5033,TRUE,random,22dyGMRgestp8u5Lc,L,5,0,43,3,L,1,"[[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""Falling backwards, facing left, arms out"",""message_number"":1}],[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}],[{""role"":""describer"",""text"":""falling backward (sorry) facing left with arms up one leg out"",""message_number"":1}]]","[""E"",""A"",""G"",""A""]","[{""role"":""describer"",""text"":""Starting to stand after kneeling facing right, Bible still in hand"",""message_number"":1}]"
5033,TRUE,random,Z2WAkYpWiXwuGcdME,K,14,1,44,3,K,1,"[[{""role"":""describer"",""text"":""triangle bunny"",""message_number"":1}],[{""role"":""describer"",""text"":""rectangle"",""message_number"":1}],[{""role"":""describer"",""text"":""arm air kneeling"",""message_number"":1}]]","[""E"",""J"",""B""]","[{""role"":""describer"",""text"":""begging with triangle on back"",""message_number"":1}]"
5033,FALSE,random,MDLyuv29jevaGLSeT,G,1,0,45,3,H,0.4,"[[{""role"":""describer"",""text"":""lying down head leaning to the left"",""message_number"":1}],[{""role"":""describer"",""text"":""arms up in the air"",""message_number"":1}],[{""role"":""describer"",""text"":""ice skater facing left, one leg extended"",""message_number"":1}]]","[""G"",""C"",""I""]","[{""role"":""describer"",""text"":""This person is mostly upright, but the bottom part of them points to the right slightly Their head is a diamond"",""message_number"":1}]"
5033,TRUE,random,rSMFkjhskBteiyQMB,G,15,1,46,3,G,1,"[[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}],[{""role"":""describer"",""text"":""baby swaddled, looks like an i"",""message_number"":1}],[{""role"":""describer"",""text"":""depressed man, sitting down, one knee bent up, head tilted forward"",""message_number"":1}],[{""role"":""describer"",""text"":""kneeling speaker"",""message_number"":1}],[{""role"":""describer"",""text"":""wings, man head facing down, kneeling"",""message_number"":1}]]","[""I"",""H"",""F"",""K"",""B""]","[{""role"":""describer"",""text"":""looks like a dog, at the top there's a square at the left and a triangle on the right they are connected to another triangle"",""message_number"":1},{""role"":""describer"",""text"":""the 3 shapes are connected to a rectangle, connecting to the triangle and a parallelogram"",""message_number"":2}]"
5033,TRUE,random,BTbGhXZvjdSFubTBg,K,34,2,47,3,K,0.8,"[[{""role"":""describer"",""text"":""bent knees but not kneeling arms out"",""message_number"":1},{""role"":""describer"",""text"":""both feet on floor"",""message_number"":2},{""role"":""matcher"",""text"":""Does he kind of have the shape of the letter S"",""message_number"":3},{""role"":""matcher"",""text"":""lightning bolt"",""message_number"":4}],[{""role"":""describer"",""text"":""a person standing holding out their hands,"",""message_number"":1},{""role"":""matcher"",""text"":""Both feet on the ground"",""message_number"":2},{""role"":""matcher"",""text"":""Inverted top hat in hands"",""message_number"":3},{""role"":""matcher"",""text"":""Are they side on"",""message_number"":4},{""role"":""matcher"",""text"":""Wait, holding OUT their hands, or holding UP their hands"",""message_number"":5},{""role"":""describer"",""text"":""yes inverted top hat"",""message_number"":6},{""role"":""matcher"",""text"":""lol top hat"",""message_number"":7}],[{""role"":""describer"",""text"":""bean bag guy"",""message_number"":1}],[{""role"":""describer"",""text"":""the one standing straight with arms outstretched"",""message_number"":1},{""role"":""describer"",""text"":""looks like holding a tray"",""message_number"":2},{""role"":""matcher"",""text"":""upside down top hat"",""message_number"":3}],[{""role"":""describer"",""text"":""kung fu yoga guy"",""message_number"":1}],[{""role"":""describer"",""text"":""the flying ghost"",""message_number"":1}]]","[""L"",""D"",""F"",""D"",""G"",""C""]","[{""role"":""describer"",""text"":""kneeling with feet up and arms out"",""message_number"":1},{""role"":""describer"",""text"":""head up"",""message_number"":2},{""role"":""matcher"",""text"":""beggar"",""message_number"":3},{""role"":""matcher"",""text"":""Triangle arms"",""message_number"":4},{""role"":""matcher"",""text"":""Looks like he has a hoodie"",""message_number"":5},{""role"":""matcher"",""text"":""Looks like a monk beggar :P"",""message_number"":6}]"
5033,FALSE,random,LzNv7CD7gRuxpk7cQ,J,1,0,48,4,G,1,"[[{""role"":""describer"",""text"":""Angel kneeling facing left"",""message_number"":1},{""role"":""describer"",""text"":""triangle on right back is angel wings"",""message_number"":2},{""role"":""describer"",""text"":""looking up"",""message_number"":3},{""role"":""describer"",""text"":""Arms look praying to the left"",""message_number"":4}],[{""role"":""describer"",""text"":""like someone ice skating with one leg up"",""message_number"":1},{""role"":""describer"",""text"":""facing left"",""message_number"":2},{""role"":""describer"",""text"":""both arms pointing left"",""message_number"":3}],[{""role"":""describer"",""text"":""indian"",""message_number"":1}]]","[""B"",""I"",""E""]","[{""role"":""describer"",""text"":""the head is to the left"",""message_number"":1},{""role"":""describer"",""text"":""quite wide"",""message_number"":2},{""role"":""describer"",""text"":""a small triangle sticking out on the bottom right"",""message_number"":3},{""role"":""describer"",""text"":""like a person doing a lunge"",""message_number"":4},{""role"":""matcher"",""text"":""does it have its arms to the right"",""message_number"":5},{""role"":""matcher"",""text"":""Does it look like a person doing the tango"",""message_number"":6}]"
5033,TRUE,random,LzNv7CD7gRuxpk7cQ,A,68,5,49,4,A,1,"[[{""role"":""describer"",""text"":""Angel kneeling facing left"",""message_number"":1},{""role"":""describer"",""text"":""triangle on right back is angel wings"",""message_number"":2},{""role"":""describer"",""text"":""looking up"",""message_number"":3},{""role"":""describer"",""text"":""Arms look praying to the left"",""message_number"":4}],[{""role"":""describer"",""text"":""like someone ice skating with one leg up"",""message_number"":1},{""role"":""describer"",""text"":""facing left"",""message_number"":2},{""role"":""describer"",""text"":""both arms pointing left"",""message_number"":3}],[{""role"":""describer"",""text"":""indian"",""message_number"":1}],[{""role"":""describer"",""text"":""the head is to the left"",""message_number"":1},{""role"":""describer"",""text"":""quite wide"",""message_number"":2},{""role"":""describer"",""text"":""a small triangle sticking out on the bottom right"",""message_number"":3},{""role"":""describer"",""text"":""like a person doing a lunge"",""message_number"":4},{""role"":""matcher"",""text"":""does it have its arms to the right"",""message_number"":5},{""role"":""matcher"",""text"":""Does it look like a person doing the tango"",""message_number"":6}]]","[""B"",""I"",""E"",""G""]","[{""role"":""describer"",""text"":""flag bearer"",""message_number"":1}]"
5033,TRUE,random,LzNv7CD7gRuxpk7cQ,H,55,4,50,4,H,1,"[[{""role"":""describer"",""text"":""Angel kneeling facing left"",""message_number"":1},{""role"":""describer"",""text"":""triangle on right back is angel wings"",""message_number"":2},{""role"":""describer"",""text"":""looking up"",""message_number"":3},{""role"":""describer"",""text"":""Arms look praying to the left"",""message_number"":4}],[{""role"":""describer"",""text"":""like someone ice skating with one leg up"",""message_number"":1},{""role"":""describer"",""text"":""facing left"",""message_number"":2},{""role"":""describer"",""text"":""both arms pointing left"",""message_number"":3}],[{""role"":""describer"",""text"":""indian"",""message_number"":1}],[{""role"":""describer"",""text"":""the head is to the left"",""message_number"":1},{""role"":""describer"",""text"":""quite wide"",""message_number"":2},{""role"":""describer"",""text"":""a small triangle sticking out on the bottom right"",""message_number"":3},{""role"":""describer"",""text"":""like a person doing a lunge"",""message_number"":4},{""role"":""matcher"",""text"":""does it have its arms to the right"",""message_number"":5},{""role"":""matcher"",""text"":""Does it look like a person doing the tango"",""message_number"":6}],[{""role"":""describer"",""text"":""flag bearer"",""message_number"":1}]]","[""B"",""I"",""E"",""G"",""A""]","[{""role"":""describer"",""text"":""grave stone"",""message_number"":1}]"
5033,TRUE,random,x8BXJBHh3RxchPoHv,C,14,1,51,4,C,1,"[[{""role"":""describer"",""text"":""head and large body"",""message_number"":1},{""role"":""describer"",""text"":""left side of body solid"",""message_number"":2},{""role"":""describer"",""text"":""right side with a small arm pointing right"",""message_number"":3}],[{""role"":""describer"",""text"":""ghost"",""message_number"":1}],[{""role"":""describer"",""text"":""sermon"",""message_number"":1}],[{""role"":""describer"",""text"":""like someone kneeling"",""message_number"":1},{""role"":""describer"",""text"":""facing to the right of screen"",""message_number"":2},{""role"":""matcher"",""text"":""arms together or spread"",""message_number"":3},{""role"":""matcher"",""text"":""arms raised"",""message_number"":4},{""role"":""describer"",""text"":""arms raised"",""message_number"":5}]]","[""J"",""C"",""D"",""B""]","[{""role"":""describer"",""text"":""the ghost looking figure leaning to the left"",""message_number"":1}]"
5033,FALSE,random,MDLyuv29jevaGLSeT,I,58,4,52,4,D,1,"[[{""role"":""describer"",""text"":""lying down head leaning to the left"",""message_number"":1}],[{""role"":""describer"",""text"":""arms up in the air"",""message_number"":1}],[{""role"":""describer"",""text"":""ice skater facing left, one leg extended"",""message_number"":1}],[{""role"":""describer"",""text"":""This person is mostly upright, but the bottom part of them points to the right slightly Their head is a diamond"",""message_number"":1}]]","[""G"",""C"",""I"",""H""]","[{""role"":""describer"",""text"":""facing left arms in front"",""message_number"":1}]"
5033,TRUE,random,zviCQXNM4xWoYTmoY,E,5,0,53,4,E,1,"[[{""role"":""describer"",""text"":""dog"",""message_number"":1}],[{""role"":""describer"",""text"":""ice skater with leg out behind"",""message_number"":1}],[{""role"":""describer"",""text"":""person sitting down with legs out in front of them, facing left, head hanging forwards a bit"",""message_number"":1},{""role"":""matcher"",""text"":""legs bent"",""message_number"":2},{""role"":""matcher"",""text"":""two triangles out the back or no"",""message_number"":3}],[{""role"":""describer"",""text"":""person sitting facing left with legs out bent in front of them"",""message_number"":1},{""role"":""matcher"",""text"":""I'm not seeing the dog but I keep getting it right!"",""message_number"":2}],[{""role"":""describer"",""text"":""kneeling on floor, feet sticking up behind arms out"",""message_number"":1}]]","[""B"",""I"",""F"",""F"",""K""]","[{""role"":""describer"",""text"":""two triangles on the head"",""message_number"":1},{""role"":""matcher"",""text"":""Triangle body too"",""message_number"":2},{""role"":""matcher"",""text"":""looks like a bunny"",""message_number"":3},{""role"":""describer"",""text"":""body is triangle"",""message_number"":4},{""role"":""matcher"",""text"":""lightning bolt base"",""message_number"":5},{""role"":""describer"",""text"":""body looks like a mountain"",""message_number"":6},{""role"":""matcher"",""text"":""yes like a triangle"",""message_number"":7},{""role"":""matcher"",""text"":""Small triangle for feet"",""message_number"":8}]"
