workerid,correct,condition,gameId,selected,orig_trialNum,orig_repNum,matcher_trialNum,matcher_repNum,target,original_pct_correct,message_history,target_history,message,model_logprobs
5093,False,random,x8BXJBHh3RxchPoHv,C,31,2,59,4,G,1.0,"[[{""role"":""describer"",""text"":""person hanging off ledge"",""message_number"":1}],[{""role"":""describer"",""text"":""crouching"",""message_number"":1}],[{""role"":""describer"",""text"":""giving sermon"",""message_number"":1},{""role"":""describer"",""text"":""facing left"",""message_number"":2}],[{""role"":""describer"",""text"":""this one has dangling legs"",""message_number"":1},{""role"":""describer"",""text"":""it reminds me of someone like hanging off the edge of something"",""message_number"":2},{""role"":""describer"",""text"":""head is on the right hand side"",""message_number"":3}]]","[""A"",""L"",""D"",""A""]","[{""role"":""describer"",""text"":""dancing emoji"",""message_number"":1}]","{'E': -2.5353124141693115, 'K': -1.9103124141693115, 'H': -2.0353124141693115, 'I': -2.0353124141693115, 'F': -2.2853124141693115, 'J': -2.2853124141693115, 'G': -2.4103124141693115, 'B': -3.2853124141693115, 'C': -3.7853124141693115, 'L': -6.035312652587891, 'D': -6.660312652587891, 'A': -8.16031265258789}"
5093,False,random,BTbGhXZvjdSFubTBg,C,23,1,60,5,H,1.0,"[[{""role"":""describer"",""text"":""the flying ghost meme"",""message_number"":1}],[{""role"":""describer"",""text"":""The person in a half kneeling position with the knees off the ground"",""message_number"":1},{""role"":""matcher"",""text"":""They look like they are holding something"",""message_number"":2}],[{""role"":""describer"",""text"":""rabbit ears guy"",""message_number"":1}],[{""role"":""describer"",""text"":""kevin the baby"",""message_number"":1},{""role"":""matcher"",""text"":""yess kevin"",""message_number"":2}],[{""role"":""describer"",""text"":""flying ghost"",""message_number"":1}],[{""role"":""describer"",""text"":""The person sitting down with its arms above its head"",""message_number"":1}]]","[""C"",""L"",""E"",""H"",""C"",""E""]","[{""role"":""describer"",""text"":""sitting down with no feet showing legs to one side"",""message_number"":1},{""role"":""describer"",""text"":""no arms"",""message_number"":2},{""role"":""matcher"",""text"":""Swaddled up like a bb"",""message_number"":3},{""role"":""matcher"",""text"":""cute bb"",""message_number"":4},{""role"":""matcher"",""text"":""I think that's the one that looks like a ghost to me, like he's wearing a sheet ( )"",""message_number"":5}]","{'A': -3.664872407913208, 'C': -0.41487234830856323, 'G': -3.164872407913208, 'F': -3.289872407913208, 'H': -3.289872407913208, 'I': -3.289872407913208, 'J': -3.414872407913208, 'B': -3.664872407913208, 'D': -3.664872407913208, 'K': -4.039872169494629, 'E': -4.289872169494629, 'L': -4.414872169494629}"
5093,True,random,zviCQXNM4xWoYTmoY,I,36,3,61,5,I,1.0,"[[{""role"":""describer"",""text"":""bunny"",""message_number"":1}],[{""role"":""describer"",""text"":""not the candle"",""message_number"":1}],[{""role"":""describer"",""text"":""legs out bent in front facing left"",""message_number"":1}],[{""role"":""describer"",""text"":""bunny one with two triangles at the top"",""message_number"":1}],[{""role"":""describer"",""text"":""dog"",""message_number"":1}],[{""role"":""describer"",""text"":""bunny"",""message_number"":1}],[{""role"":""describer"",""text"":""lifting foot up holding cloth"",""message_number"":1}]]","[""E"",""H"",""F"",""E"",""B"",""E"",""A""]","[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}]","{'G': -1.3474563360214233, 'F': -1.2224563360214233, 'C': -1.7224563360214233, 'D': -2.097456455230713, 'B': -3.097456455230713, 'H': -3.097456455230713, 'A': -3.847456455230713, 'I': -3.847456455230713, 'E': -5.472456455230713, 'J': -5.472456455230713, 'L': -7.097456455230713, 'K': -7.347456455230713}"
5093,True,random,MEJ8y7jRW4947MPrH,G,5,0,62,5,G,0.8,"[[{""role"":""describer"",""text"":""celeb"",""message_number"":1}],[{""role"":""describer"",""text"":""server girl (feet up)"",""message_number"":1}],[{""role"":""describer"",""text"":""man standing up perfectly straight back arms facing left either pointing left or holding something to his left"",""message_number"":1},{""role"":""matcher"",""text"":""feet to the left also"",""message_number"":2}],[{""role"":""describer"",""text"":""guy on one leg, other leg behind him, arm out forward in front of him, diamond head"",""message_number"":1},{""role"":""describer"",""text"":""both arms in front of him"",""message_number"":2},{""role"":""matcher"",""text"":""karate guy"",""message_number"":3},{""role"":""matcher"",""text"":""karate guy"",""message_number"":4},{""role"":""matcher"",""text"":""karate guy"",""message_number"":5},{""role"":""describer"",""text"":""karate guy yes forgot sorry!"",""message_number"":6}],[{""role"":""describer"",""text"":""karate"",""message_number"":1}],[{""role"":""describer"",""text"":""sitting facing left, legs jutting out from body (knees somewhat up), diamond head looking left"",""message_number"":1},{""role"":""matcher"",""text"":""does it look like he's sitting down like he would be leaning against a wall"",""message_number"":2},{""role"":""matcher"",""text"":""head facing slightly down to the left"",""message_number"":3},{""role"":""matcher"",""text"":""no sign of arms"",""message_number"":4},{""role"":""describer"",""text"":""no arms"",""message_number"":5}],[{""role"":""describer"",""text"":""bag"",""message_number"":1},{""role"":""describer"",""text"":""sack guy"",""message_number"":2}],[{""role"":""describer"",""text"":""block boy"",""message_number"":1}]]","[""C"",""K"",""D"",""I"",""I"",""F"",""H"",""J""]","[{""role"":""matcher"",""text"":""one arm or two to the left or right"",""message_number"":1},{""role"":""matcher"",""text"":""no arms"",""message_number"":2},{""role"":""describer"",""text"":""middle component in something of a rough l-shape pointed left with two arms pointed to right"",""message_number"":3},{""role"":""describer"",""text"":""head facing left"",""message_number"":4},{""role"":""describer"",""text"":""backwards l-shape"",""message_number"":5},{""role"":""matcher"",""text"":""does it look like the head is hanging backwards"",""message_number"":6},{""role"":""describer"",""text"":""head pointing forwards, hands arms backwards"",""message_number"":7},{""role"":""matcher"",""text"":""forwards is pointing to the right"",""message_number"":8},{""role"":""matcher"",""text"":""kneeling"",""message_number"":9},{""role"":""matcher"",""text"":""standing"",""message_number"":10},{""role"":""describer"",""text"":""closer to sitting"",""message_number"":11},{""role"":""describer"",""text"":""head focused left"",""message_number"":12}]","{'A': -2.0846824645996094, 'G': -1.0846824645996094, 'E': -1.5846824645996094, 'L': -2.2096824645996094, 'B': -2.3346824645996094, 'F': -2.9596824645996094, 'H': -3.4596824645996094, 'J': -4.459682464599609, 'C': -4.834682464599609, 'I': -6.334682464599609, 'D': -6.834682464599609, 'K': -6.959682464599609}"
5093,True,random,zviCQXNM4xWoYTmoY,J,35,2,63,5,J,1.0,"[[{""role"":""describer"",""text"":""bunny"",""message_number"":1}],[{""role"":""describer"",""text"":""not the candle"",""message_number"":1}],[{""role"":""describer"",""text"":""legs out bent in front facing left"",""message_number"":1}],[{""role"":""describer"",""text"":""bunny one with two triangles at the top"",""message_number"":1}],[{""role"":""describer"",""text"":""dog"",""message_number"":1}],[{""role"":""describer"",""text"":""bunny"",""message_number"":1}],[{""role"":""describer"",""text"":""lifting foot up holding cloth"",""message_number"":1}],[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}]]","[""E"",""H"",""F"",""E"",""B"",""E"",""A"",""I""]","[{""role"":""describer"",""text"":""candle"",""message_number"":1}]","{'D': -3.358074903488159, 'H': -0.6080749034881592, 'G': -1.3580749034881592, 'C': -2.608074903488159, 'J': -2.733074903488159, 'I': -5.233075141906738, 'L': -5.233075141906738, 'K': -5.608075141906738, 'B': -5.733075141906738, 'F': -5.733075141906738, 'A': -6.483075141906738, 'E': -6.733075141906738}"
5093,True,random,Z2WAkYpWiXwuGcdME,B,6,0,64,5,B,1.0,"[[{""role"":""describer"",""text"":""sad"",""message_number"":1}],[{""role"":""describer"",""text"":""square bunny"",""message_number"":1}],[{""role"":""describer"",""text"":""begging with triangle on back"",""message_number"":1}]]","[""F"",""G"",""K""]","[{""role"":""describer"",""text"":""it kind of looks like someone with their arms in the air again but this time kneeling"",""message_number"":1},{""role"":""describer"",""text"":""and facing right I would say"",""message_number"":2}]","{'A': -2.902299642562866, 'H': -1.7772996425628662, 'J': -1.7772996425628662, 'D': -2.277299642562866, 'I': -2.277299642562866, 'C': -2.402299642562866, 'E': -2.402299642562866, 'L': -2.527299642562866, 'B': -2.652299642562866, 'F': -4.527299880981445, 'G': -4.652299880981445, 'K': -4.777299880981445}"
5093,True,random,22dyGMRgestp8u5Lc,F,66,5,65,5,F,1.0,"[[{""role"":""describer"",""text"":""priest standing up, facing left"",""message_number"":1}],[{""role"":""describer"",""text"":""priest kneeling with Bible, heel up"",""message_number"":1}],[{""role"":""describer"",""text"":""baby looking up with arms out, bow on back of head"",""message_number"":1}],[{""role"":""describer"",""text"":""jumping off building with hands in the air"",""message_number"":1}],[{""role"":""describer"",""text"":""Standing up from kneeling Bible still in hand"",""message_number"":1}],[{""role"":""describer"",""text"":""high heel shoe, facing left"",""message_number"":1}],[{""role"":""describer"",""text"":""priest standing facing left with Bible"",""message_number"":1}],[{""role"":""describer"",""text"":""standing, but falling forward left leg on ground right foot in air arms out to catch himself"",""message_number"":1},{""role"":""describer"",""text"":""face left"",""message_number"":2}],[{""role"":""describer"",""text"":""guy relaxing in park facing left arms not visible"",""message_number"":1}],[{""role"":""describer"",""text"":""standing up from kneeling, facing right"",""message_number"":1}]]","[""D"",""K"",""B"",""C"",""L"",""G"",""D"",""I"",""F"",""L""]","[{""role"":""describer"",""text"":""relaxing in park"",""message_number"":1}]","{'F': -0.04422843083739281, 'E': -4.169228553771973, 'H': -4.169228553771973, 'A': -5.419228553771973, 'J': -5.669228553771973, 'I': -6.919228553771973, 'G': -7.169228553771973, 'C': -7.919228553771973, 'B': -9.169228553771973, 'L': -9.669228553771973, 'D': -9.794228553771973, 'K': -9.794228553771973}"
5093,True,random,MEJ8y7jRW4947MPrH,E,20,1,66,5,E,1.0,"[[{""role"":""describer"",""text"":""celeb"",""message_number"":1}],[{""role"":""describer"",""text"":""server girl (feet up)"",""message_number"":1}],[{""role"":""describer"",""text"":""man standing up perfectly straight back arms facing left either pointing left or holding something to his left"",""message_number"":1},{""role"":""matcher"",""text"":""feet to the left also"",""message_number"":2}],[{""role"":""describer"",""text"":""guy on one leg, other leg behind him, arm out forward in front of him, diamond head"",""message_number"":1},{""role"":""describer"",""text"":""both arms in front of him"",""message_number"":2},{""role"":""matcher"",""text"":""karate guy"",""message_number"":3},{""role"":""matcher"",""text"":""karate guy"",""message_number"":4},{""role"":""matcher"",""text"":""karate guy"",""message_number"":5},{""role"":""describer"",""text"":""karate guy yes forgot sorry!"",""message_number"":6}],[{""role"":""describer"",""text"":""karate"",""message_number"":1}],[{""role"":""describer"",""text"":""sitting facing left, legs jutting out from body (knees somewhat up), diamond head looking left"",""message_number"":1},{""role"":""matcher"",""text"":""does it look like he's sitting down like he would be leaning against a wall"",""message_number"":2},{""role"":""matcher"",""text"":""head facing slightly down to the left"",""message_number"":3},{""role"":""matcher"",""text"":""no sign of arms"",""message_number"":4},{""role"":""describer"",""text"":""no arms"",""message_number"":5}],[{""role"":""describer"",""text"":""bag"",""message_number"":1},{""role"":""describer"",""text"":""sack guy"",""message_number"":2}],[{""role"":""describer"",""text"":""block boy"",""message_number"":1}],[{""role"":""matcher"",""text"":""one arm or two to the left or right"",""message_number"":1},{""role"":""matcher"",""text"":""no arms"",""message_number"":2},{""role"":""describer"",""text"":""middle component in something of a rough l-shape pointed left with two arms pointed to right"",""message_number"":3},{""role"":""describer"",""text"":""head facing left"",""message_number"":4},{""role"":""describer"",""text"":""backwards l-shape"",""message_number"":5},{""role"":""matcher"",""text"":""does it look like the head is hanging backwards"",""message_number"":6},{""role"":""describer"",""text"":""head pointing forwards, hands arms backwards"",""message_number"":7},{""role"":""matcher"",""text"":""forwards is pointing to the right"",""message_number"":8},{""role"":""matcher"",""text"":""kneeling"",""message_number"":9},{""role"":""matcher"",""text"":""standing"",""message_number"":10},{""role"":""describer"",""text"":""closer to sitting"",""message_number"":11},{""role"":""describer"",""text"":""head focused left"",""message_number"":12}]]","[""C"",""K"",""D"",""I"",""I"",""F"",""H"",""J"",""G""]","[{""role"":""describer"",""text"":""bunny ear guy"",""message_number"":1}]","{'L': -1.5657042264938354, 'A': -1.3157042264938354, 'E': -1.3157042264938354, 'B': -1.5657042264938354, 'H': -4.565704345703125, 'J': -4.565704345703125, 'G': -5.565704345703125, 'C': -6.065704345703125, 'F': -6.565704345703125, 'I': -6.565704345703125, 'D': -8.190704345703125, 'K': -8.690704345703125}"
5093,False,random,Z2WAkYpWiXwuGcdME,A,23,1,67,5,I,1.0,"[[{""role"":""describer"",""text"":""sad"",""message_number"":1}],[{""role"":""describer"",""text"":""square bunny"",""message_number"":1}],[{""role"":""describer"",""text"":""begging with triangle on back"",""message_number"":1}],[{""role"":""describer"",""text"":""it kind of looks like someone with their arms in the air again but this time kneeling"",""message_number"":1},{""role"":""describer"",""text"":""and facing right I would say"",""message_number"":2}]]","[""F"",""G"",""K"",""B""]","[{""role"":""describer"",""text"":""karate kick one"",""message_number"":1}]","{'I': -2.192182779312134, 'H': -1.8171827793121338, 'J': -1.8171827793121338, 'D': -1.9421827793121338, 'C': -2.192182779312134, 'E': -2.192182779312134, 'A': -2.442182779312134, 'L': -2.942182779312134, 'F': -4.692182540893555, 'G': -4.817182540893555, 'B': -5.067182540893555, 'K': -5.317182540893555}"
5093,False,random,GWCD2NGoiA2n5Wh2i,G,3,0,68,5,J,0.8,"[[{""role"":""matcher"",""text"":""Double Diamond"",""message_number"":1},{""role"":""describer"",""text"":""radioactive man for this round"",""message_number"":2}],[{""role"":""describer"",""text"":""oh no okay this one is similar to the one i called minnesota, so like pretty simple, with just a distinct \""head\"" diamond and then a body beneath"",""message_number"":1},{""role"":""describer"",""text"":""the body has sort of sloping shoulders"",""message_number"":2},{""role"":""matcher"",""text"":""BEAN SHAPED BODY"",""message_number"":3},{""role"":""matcher"",""text"":""with a small triangle on the bottom right"",""message_number"":4},{""role"":""describer"",""text"":""yeah i think so! bean is a good description lol"",""message_number"":5},{""role"":""describer"",""text"":""bean body"",""message_number"":6}],[{""role"":""matcher"",""text"":""dancing man"",""message_number"":1},{""role"":""describer"",""text"":""radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right"",""message_number"":2},{""role"":""matcher"",""text"":""diamond head above two separate triangles"",""message_number"":3},{""role"":""matcher"",""text"":""radioactive is a good description diamond on back of neck right side"",""message_number"":4}],[{""role"":""describer"",""text"":""flying guyyyy"",""message_number"":1}],[{""role"":""matcher"",""text"":""Ice skater"",""message_number"":1},{""role"":""matcher"",""text"":""almost did it again ha"",""message_number"":2},{""role"":""describer"",""text"":""radioactive man"",""message_number"":3},{""role"":""describer"",""text"":""(not fall out boy )"",""message_number"":4}],[{""role"":""matcher"",""text"":""Bean"",""message_number"":1},{""role"":""matcher"",""text"":""Poor bean body, should do a bit of exercise"",""message_number"":2},{""role"":""describer"",""text"":""kneeling man, facing right this time"",""message_number"":3},{""role"":""matcher"",""text"":""he could be triangle butt"",""message_number"":4}]]","[""B"",""H"",""B"",""C"",""B"",""L""]","[{""role"":""describer"",""text"":""okay, so this one has a body that is shaped almost like a state like minnesota"",""message_number"":1},{""role"":""describer"",""text"":""but a diamond head on top"",""message_number"":2},{""role"":""matcher"",""text"":""obvious legs"",""message_number"":3},{""role"":""matcher"",""text"":""legs"",""message_number"":4},{""role"":""matcher"",""text"":""does it have a triangle turned right on bottom right side"",""message_number"":5},{""role"":""describer"",""text"":""the body is sort of one shape, feet pointing to right"",""message_number"":6},{""role"":""matcher"",""text"":""I see a shape that has a solid flat line on the right, and beside the head, a straight line on the top"",""message_number"":7},{""role"":""describer"",""text"":""also has a little triangle pointing to the right at the top, the shoulder area"",""message_number"":8},{""role"":""matcher"",""text"":""is it the most basic blob of the set"",""message_number"":9},{""role"":""matcher"",""text"":""facing to the right with pointy toes to the right and hands further to the right"",""message_number"":10}]","{'H': -0.551889181137085, 'G': -2.676889181137085, 'I': -2.676889181137085, 'F': -2.926889181137085, 'J': -3.051889181137085, 'E': -3.301889181137085, 'K': -3.426889181137085, 'D': -3.551889181137085, 'A': -3.801889181137085, 'L': -3.926889181137085, 'C': -4.551889419555664, 'B': -5.176889419555664}"
5093,True,random,MDLyuv29jevaGLSeT,G,50,4,69,5,G,1.0,"[[{""role"":""describer"",""text"":""body facing left with one foot in the air, head is hanging backwards also looks like a penguin"",""message_number"":1}],[{""role"":""describer"",""text"":""The one that is hard to describe head back, one arm up, one arm down"",""message_number"":1}],[{""role"":""describer"",""text"":""penguin"",""message_number"":1}]]","[""A"",""G"",""A""]","[{""role"":""describer"",""text"":""lying down head leaning to the left"",""message_number"":1}]","{'I': -2.2421183586120605, 'E': -1.8671183586120605, 'F': -1.8671183586120605, 'H': -1.8671183586120605, 'D': -1.9921183586120605, 'C': -2.3671183586120605, 'B': -2.4921183586120605, 'J': -2.6171183586120605, 'K': -3.9921183586120605, 'L': -4.2421183586120605, 'G': -5.2421183586120605, 'A': -7.2421183586120605}"
5093,True,random,MDLyuv29jevaGLSeT,I,70,5,70,5,I,1.0,"[[{""role"":""describer"",""text"":""body facing left with one foot in the air, head is hanging backwards also looks like a penguin"",""message_number"":1}],[{""role"":""describer"",""text"":""The one that is hard to describe head back, one arm up, one arm down"",""message_number"":1}],[{""role"":""describer"",""text"":""penguin"",""message_number"":1}],[{""role"":""describer"",""text"":""lying down head leaning to the left"",""message_number"":1}]]","[""A"",""G"",""A"",""G""]","[{""role"":""describer"",""text"":""ice skater facing left, one leg extended"",""message_number"":1}]","{'F': -2.1973233222961426, 'A': -1.6973234415054321, 'D': -1.9473234415054321, 'E': -1.9473234415054321, 'B': -2.0723233222961426, 'C': -2.0723233222961426, 'H': -2.8223233222961426, 'I': -3.0723233222961426, 'J': -3.6973233222961426, 'G': -3.8223233222961426, 'K': -5.197323322296143, 'L': -5.197323322296143}"
5093,False,random,x8BXJBHh3RxchPoHv,H,49,4,71,5,J,1.0,"[[{""role"":""describer"",""text"":""person hanging off ledge"",""message_number"":1}],[{""role"":""describer"",""text"":""crouching"",""message_number"":1}],[{""role"":""describer"",""text"":""giving sermon"",""message_number"":1},{""role"":""describer"",""text"":""facing left"",""message_number"":2}],[{""role"":""describer"",""text"":""this one has dangling legs"",""message_number"":1},{""role"":""describer"",""text"":""it reminds me of someone like hanging off the edge of something"",""message_number"":2},{""role"":""describer"",""text"":""head is on the right hand side"",""message_number"":3}],[{""role"":""describer"",""text"":""dancing emoji"",""message_number"":1}]]","[""A"",""L"",""D"",""A"",""G""]","[{""role"":""describer"",""text"":""blocky"",""message_number"":1}]","{'F': -2.0412464141845703, 'H': -1.7912464141845703, 'I': -2.0412464141845703, 'K': -2.0412464141845703, 'E': -2.1662464141845703, 'J': -2.1662464141845703, 'B': -2.7912464141845703, 'C': -3.1662464141845703, 'G': -4.04124641418457, 'D': -5.29124641418457, 'A': -5.91624641418457, 'L': -6.16624641418457}"
5017,True,random,22dyGMRgestp8u5Lc,F,36,3,0,0,F,1.0,[],[],"[{""role"":""describer"",""text"":""guy sitting in park, no arms visible, facing left"",""message_number"":1}]","{'B': -1.8748531341552734, 'A': -1.4998531341552734, 'C': -1.4998531341552734, 'D': -1.4998531341552734, 'E': -2.2498531341552734, 'F': -4.374853134155273, 'I': -4.624853134155273, 'G': -4.874853134155273, 'H': -4.874853134155273, 'J': -6.624853134155273, 'L': -7.499853134155273, 'K': -7.624853134155273}"
5017,True,random,Z2WAkYpWiXwuGcdME,L,9,0,1,0,L,1.0,[],[],"[{""role"":""describer"",""text"":""looks like someone begging and facing right but there are two that look like this it's the one which has quite a clear bend in the knee and no triangle pointing out the back"",""message_number"":1}]","{'F': -3.895535469055176, 'C': -1.3955354690551758, 'D': -1.3955354690551758, 'A': -1.8955354690551758, 'B': -1.8955354690551758, 'E': -2.145535469055176, 'H': -4.395535469055176, 'G': -4.520535469055176, 'I': -4.520535469055176, 'J': -6.520535469055176, 'K': -7.270535469055176, 'L': -7.270535469055176}"
5017,True,random,LzNv7CD7gRuxpk7cQ,I,60,5,2,0,I,1.0,[],[],"[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}]","{'A': -1.35355806350708, 'D': -1.47855806350708, 'C': -1.72855806350708, 'E': -1.97855806350708, 'B': -2.22855806350708, 'I': -3.72855806350708, 'F': -4.35355806350708, 'H': -4.35355806350708, 'G': -4.85355806350708, 'J': -5.97855806350708, 'L': -6.72855806350708, 'K': -7.35355806350708}"
5017,False,random,GWCD2NGoiA2n5Wh2i,E,22,1,3,0,G,0.8,[],[],"[{""role"":""matcher"",""text"":""I think that one looks like johnny 5 from short circuit"",""message_number"":1},{""role"":""describer"",""text"":""i think this is the first one i did, with head pointing to the left"",""message_number"":2},{""role"":""describer"",""text"":""sort of a tiny-pointed triangle, also pointing left, below the head"",""message_number"":3},{""role"":""matcher"",""text"":""standing on one leg ice skater"",""message_number"":4},{""role"":""describer"",""text"":""no not the ice skater, the body doesn't really have distinct \""legs\"""",""message_number"":5},{""role"":""describer"",""text"":""though the body is primarily pointing to the left"",""message_number"":6},{""role"":""describer"",""text"":""there is a little distinct triangle hanging off the back to the right"",""message_number"":7}]","{'C': -1.3850195407867432, 'D': -1.3850195407867432, 'B': -1.8850195407867432, 'E': -1.8850195407867432, 'A': -2.135019540786743, 'F': -3.385019540786743, 'G': -4.260019302368164, 'H': -4.635019302368164, 'I': -5.385019302368164, 'J': -6.635019302368164, 'K': -7.510019302368164, 'L': -8.135019302368164}"
5017,True,random,rSMFkjhskBteiyQMB,E,20,1,4,0,E,1.0,[],[],"[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}]","{'D': -1.578326940536499, 'A': -1.453326940536499, 'C': -1.453326940536499, 'E': -1.953326940536499, 'B': -2.078326940536499, 'F': -4.453327178955078, 'I': -4.453327178955078, 'H': -4.828327178955078, 'G': -5.328327178955078, 'J': -6.703327178955078, 'L': -7.328327178955078, 'K': -7.828327178955078}"
5017,False,random,zviCQXNM4xWoYTmoY,L,0,0,5,0,K,1.0,[],[],"[{""role"":""describer"",""text"":""the picture looks like someone kneeling down on the floor and holding their hands out in front of them, feet sticking up behind them, elbows sticking out slightly behind their back"",""message_number"":1},{""role"":""matcher"",""text"":""which way is the square on their head"",""message_number"":2},{""role"":""matcher"",""text"":""is it a diamond"",""message_number"":3},{""role"":""describer"",""text"":""yeah like a diamond"",""message_number"":4}]","{'H': -3.388484239578247, 'D': -1.263484239578247, 'C': -1.638484239578247, 'E': -1.638484239578247, 'B': -2.263484239578247, 'F': -2.763484239578247, 'A': -2.888484239578247, 'G': -3.513484239578247, 'I': -4.513484001159668, 'J': -4.638484001159668, 'K': -5.013484001159668, 'L': -5.888484001159668}"
5017,False,random,zviCQXNM4xWoYTmoY,E,37,3,6,0,B,1.0,"[[{""role"":""describer"",""text"":""the picture looks like someone kneeling down on the floor and holding their hands out in front of them, feet sticking up behind them, elbows sticking out slightly behind their back"",""message_number"":1},{""role"":""matcher"",""text"":""which way is the square on their head"",""message_number"":2},{""role"":""matcher"",""text"":""is it a diamond"",""message_number"":3},{""role"":""describer"",""text"":""yeah like a diamond"",""message_number"":4}]]","[""K""]","[{""role"":""describer"",""text"":""dog"",""message_number"":1}]","{'D': -2.01659893989563, 'E': -2.14159893989563, 'F': -2.26659893989563, 'J': -2.26659893989563, 'G': -2.39159893989563, 'H': -2.39159893989563, 'B': -2.64159893989563, 'C': -2.64159893989563, 'A': -2.76659893989563, 'I': -2.76659893989563, 'L': -3.26659893989563, 'K': -7.516598701477051}"
5017,True,random,22dyGMRgestp8u5Lc,G,50,4,7,0,G,1.0,"[[{""role"":""describer"",""text"":""guy sitting in park, no arms visible, facing left"",""message_number"":1}]]","[""F""]","[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}]","{'E': -1.8243365287780762, 'D': -1.6993365287780762, 'B': -2.074336528778076, 'C': -2.074336528778076, 'A': -2.199336528778076, 'G': -2.449336528778076, 'H': -2.699336528778076, 'F': -2.949336528778076, 'I': -3.574336528778076, 'J': -3.574336528778076, 'K': -4.699336528778076, 'L': -5.199336528778076}"
5017,True,random,zviCQXNM4xWoYTmoY,B,15,1,8,0,B,0.6,"[[{""role"":""describer"",""text"":""the picture looks like someone kneeling down on the floor and holding their hands out in front of them, feet sticking up behind them, elbows sticking out slightly behind their back"",""message_number"":1},{""role"":""matcher"",""text"":""which way is the square on their head"",""message_number"":2},{""role"":""matcher"",""text"":""is it a diamond"",""message_number"":3},{""role"":""describer"",""text"":""yeah like a diamond"",""message_number"":4}],[{""role"":""describer"",""text"":""dog"",""message_number"":1}]]","[""K"",""B""]","[{""role"":""describer"",""text"":""diamond and triangle near the top, the rest is one big shape"",""message_number"":1},{""role"":""matcher"",""text"":""the dog"",""message_number"":2},{""role"":""matcher"",""text"":""Small triangle in bottom left"",""message_number"":3},{""role"":""matcher"",""text"":""body with no arms and legs"",""message_number"":4},{""role"":""matcher"",""text"":""candle"",""message_number"":5},{""role"":""matcher"",""text"":""person kneeling down making a star shape with their arms out"",""message_number"":6}]","{'F': -2.685140609741211, 'K': -1.3101407289505005, 'E': -2.435140609741211, 'J': -2.435140609741211, 'D': -2.560140609741211, 'G': -2.685140609741211, 'H': -2.685140609741211, 'L': -2.935140609741211, 'A': -3.060140609741211, 'C': -3.060140609741211, 'I': -3.060140609741211, 'B': -3.310140609741211}"
5017,True,random,22dyGMRgestp8u5Lc,G,37,3,9,0,G,1.0,"[[{""role"":""describer"",""text"":""guy sitting in park, no arms visible, facing left"",""message_number"":1}],[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}]]","[""F"",""G""]","[{""role"":""describer"",""text"":""high heel shoe"",""message_number"":1}]","{'G': -0.03711223229765892, 'E': -5.162112236022949, 'D': -5.287112236022949, 'H': -5.287112236022949, 'F': -5.412112236022949, 'C': -5.662112236022949, 'I': -5.662112236022949, 'B': -5.787112236022949, 'A': -6.412112236022949, 'J': -6.537112236022949, 'K': -7.287112236022949, 'L': -7.412112236022949}"
5017,True,random,BTbGhXZvjdSFubTBg,H,55,4,10,0,H,1.0,[],[],"[{""role"":""describer"",""text"":""sitting no arms and legs to one side I will call them Kevin"",""message_number"":1},{""role"":""matcher"",""text"":""<3 Kevin"",""message_number"":2},{""role"":""matcher"",""text"":""bb kevin"",""message_number"":3}]","{'D': -1.6040079593658447, 'B': -1.3540079593658447, 'A': -1.9790079593658447, 'C': -1.9790079593658447, 'E': -2.3540079593658447, 'I': -3.2290079593658447, 'H': -4.229007720947266, 'F': -4.604007720947266, 'G': -5.104007720947266, 'K': -5.104007720947266, 'J': -6.229007720947266, 'L': -6.979007720947266}"
5017,False,random,GWCD2NGoiA2n5Wh2i,B,61,5,11,0,A,1.0,"[[{""role"":""matcher"",""text"":""I think that one looks like johnny 5 from short circuit"",""message_number"":1},{""role"":""describer"",""text"":""i think this is the first one i did, with head pointing to the left"",""message_number"":2},{""role"":""describer"",""text"":""sort of a tiny-pointed triangle, also pointing left, below the head"",""message_number"":3},{""role"":""matcher"",""text"":""standing on one leg ice skater"",""message_number"":4},{""role"":""describer"",""text"":""no not the ice skater, the body doesn't really have distinct \""legs\"""",""message_number"":5},{""role"":""describer"",""text"":""though the body is primarily pointing to the left"",""message_number"":6},{""role"":""describer"",""text"":""there is a little distinct triangle hanging off the back to the right"",""message_number"":7}]]","[""G""]","[{""role"":""matcher"",""text"":""I'd be depressed if I had a triangle on my butt too"",""message_number"":1},{""role"":""matcher"",""text"":""I now know which one 'bummed man' is, but I really don't see 'bummed man' when I see that"",""message_number"":2},{""role"":""describer"",""text"":""dancing man for this one!"",""message_number"":3}]","{'H': -2.3292205333709717, 'D': -1.8292205333709717, 'E': -1.9542205333709717, 'B': -2.2042205333709717, 'C': -2.2042205333709717, 'F': -2.2042205333709717, 'A': -2.4542205333709717, 'I': -2.7042205333709717, 'J': -2.8292205333709717, 'K': -4.079220771789551, 'L': -4.204220771789551, 'G': -4.829220771789551}"
